episode,step,active_agent,valid_actions,discrete_action,reward,done,next_active_agent,raw_0,raw_1,raw_2,raw_3,padded_0,padded_1,padded_2,padded_3,dense_sparse_weight,top_k,rerank_threshold,source_diversity,rewrite_strength,query_expansion_weight,relevance_threshold,evidence_keep_ratio,strictness_score,temperature,citation_strictness,max_tokens,answer_detail_level,support_threshold
173,9,verifier,verify_answer,verify_answer,-0.07,0,verifier,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
173,10,verifier,request_regeneration|request_more_retrieval|request_rewrite,request_more_retrieval,-0.07,0,retriever,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
173,11,retriever,retrieve_more,retrieve_more,-0.02,0,grader,0.842763,-0.708713,0.597543,0.891457,0.842763,-0.708713,0.597543,0.891457,0.9213817417621613,7,0.7987715899944305,0.9457285702228546,,,,,,,,,,
173,12,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,loose_filter,-0.372,1,,-0.883602,-0.90648,0.470239,,-0.883602,-0.90648,0.470239,0.0,,,,,,,0.0581991970539093,0.7140280246734618,0.7351196259260178,,,,,
174,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,1.0,-0.073626,0.426931,-0.555811,1.0,-0.073626,0.426931,-0.555811,1.0,11,0.7134653776884079,0.22209453582763672,,,,,,,,,,
174,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,-0.926468,-1.0,0.802981,,-0.926468,-1.0,0.802981,0.0,,,,,,,0.03676605224609375,0.7,0.9014905989170074,,,,,
174,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.898962,-0.777974,-0.509515,-1.0,-0.898962,-0.777974,-0.509515,-1.0,,,,,,,,,,0.05051887035369873,0.11101314425468445,128,0.0,
174,4,verifier,verify_answer,verify_answer,0.6103,1,,-0.846829,,,,-0.846829,0.0,0.0,0.0,,,,,,,,,,,,,,0.07658529281616211
175,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,1.0,-0.006782,0.577766,-0.192941,1.0,-0.006782,0.577766,-0.192941,1.0,12,0.788882851600647,0.40352965146303177,,,,,,,,,,
175,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,medium_filter,-0.07,0,generator,-1.0,-1.0,0.740539,,-1.0,-1.0,0.740539,0.0,,,,,,,0.0,0.7,0.8702695369720459,,,,,
175,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.755002,-1.0,-0.198913,-1.0,-0.755002,-1.0,-0.198913,-1.0,,,,,,,,,,0.12249922752380371,0.0,128,0.0,
175,4,verifier,verify_answer,verify_answer,0.6893,1,,-0.902799,,,,-0.902799,0.0,0.0,0.0,,,,,,,,,,,,,,0.048600345849990845
176,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.947589,-0.068489,0.78224,-0.553687,0.947589,-0.068489,0.78224,-0.553687,0.97379469871521,11,0.891120046377182,0.22315648198127747,,,,,,,,,,
176,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,-1.0,-0.859395,1.0,,-1.0,-0.859395,1.0,0.0,,,,,,,0.0,0.7210907995700836,1.0,,,,,
176,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-1.0,-1.0,0.360524,-1.0,-1.0,-1.0,0.360524,-1.0,,,,,,,,,,0.0,0.0,151,0.0,
176,4,verifier,verify_answer,verify_answer,0.7871,1,,-0.997768,,,,-0.997768,0.0,0.0,0.0,,,,,,,,,,,,,,0.0011159777641296387
177,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.782541,0.044401,0.567431,-0.647063,0.782541,0.044401,0.567431,-0.647063,0.8912703990936279,12,0.7837157249450684,0.17646831274032593,,,,,,,,,,
177,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,medium_filter,-0.07,0,generator,-1.0,-0.887381,0.670494,,-1.0,-0.887381,0.670494,0.0,,,,,,,0.0,0.716892847418785,0.8352468311786652,,,,,
177,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-1.0,-1.0,-0.336069,-1.0,-1.0,-1.0,-0.336069,-1.0,,,,,,,,,,0.0,0.0,128,0.0,
177,4,verifier,verify_answer,verify_answer,0.7846,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
178,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,1.0,-0.17111,0.335353,-0.469297,1.0,-0.17111,0.335353,-0.469297,1.0,11,0.667676255106926,0.26535166800022125,,,,,,,,,,
178,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,-0.840815,-0.733669,1.0,,-0.840815,-0.733669,1.0,0.0,,,,,,,0.07959261536598206,0.7399495810270309,1.0,,,,,
178,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.759961,-0.695356,-0.462429,-1.0,-0.759961,-0.695356,-0.462429,-1.0,,,,,,,,,,0.12001961469650269,0.15232175588607788,128,0.0,
178,4,verifier,verify_answer,verify_answer,0.7594,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
179,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,1.0,-0.071729,0.116331,-0.494036,1.0,-0.071729,0.116331,-0.494036,1.0,11,0.5581656023859978,0.2529817968606949,,,,,,,,,,
179,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,medium_filter,-0.07,0,generator,-0.867671,-1.0,0.795305,,-0.867671,-1.0,0.795305,0.0,,,,,,,0.0661642849445343,0.7,0.8976525962352753,,,,,
179,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.709759,-1.0,-0.562702,-1.0,-0.709759,-1.0,-0.562702,-1.0,,,,,,,,,,0.1451205015182495,0.0,128,0.0,
179,4,verifier,verify_answer,verify_answer,0.5184,1,,-0.925762,,,,-0.925762,0.0,0.0,0.0,,,,,,,,,,,,,,0.037118881940841675
180,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.87229,0.191151,0.496483,-0.372579,0.87229,0.191151,0.496483,-0.372579,0.9361450970172882,13,0.7482412606477737,0.3137105107307434,,,,,,,,,,
180,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,-0.918504,-1.0,0.807119,,-0.918504,-1.0,0.807119,0.0,,,,,,,0.04074820876121521,0.7,0.9035593569278717,,,,,
180,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.612616,-1.0,0.480219,-1.0,-0.612616,-1.0,0.480219,-1.0,,,,,,,,,,0.19369181990623474,0.0,158,0.0,
180,4,verifier,verify_answer,verify_answer,0.4365,1,,-0.973241,,,,-0.973241,0.0,0.0,0.0,,,,,,,,,,,,,,0.013379722833633423
181,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,1.0,0.134131,0.405967,-0.132395,1.0,0.134131,0.405967,-0.132395,1.0,13,0.7029832750558853,0.4338023439049721,,,,,,,,,,
181,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,medium_filter,-0.07,0,generator,-0.803009,-0.924503,0.772092,,-0.803009,-0.924503,0.772092,0.0,,,,,,,0.09849527478218079,0.7113245457410812,0.8860459923744202,,,,,
181,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.519495,-0.840811,-0.514891,-0.826639,-0.519495,-0.840811,-0.514891,-0.826639,,,,,,,,,,0.24025264382362366,0.07959440350532532,128,0.08668026328086853,
181,4,verifier,verify_answer,verify_answer,0.6752,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
182,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,1.0,-0.273898,0.228461,-0.140242,1.0,-0.273898,0.228461,-0.140242,1.0,10,0.6142302751541138,0.42987919598817825,,,,,,,,,,
182,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,-1.0,-1.0,0.992696,,-1.0,-1.0,0.992696,0.0,,,,,,,0.0,0.7,0.9963478744029999,,,,,
182,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.831053,-0.870708,0.033991,-0.779983,-0.831053,-0.870708,0.033991,-0.779983,,,,,,,,,,0.08447355031967163,0.06464603543281555,158,0.1100085973739624,
182,4,verifier,verify_answer,verify_answer,0.6545,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
183,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,1.0,-0.131768,0.647511,0.171878,1.0,-0.131768,0.647511,0.171878,1.0,11,0.823755532503128,0.5859391838312149,,,,,,,,,,
183,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,medium_filter,-0.07,0,generator,-1.0,-0.798408,0.600187,,-1.0,-0.798408,0.600187,0.0,,,,,,,0.0,0.7302388668060302,0.8000936806201935,,,,,
183,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.394133,-0.802756,-0.389888,-1.0,-0.394133,-0.802756,-0.389888,-1.0,,,,,,,,,,0.30293358862400055,0.09862181544303894,128,0.0,
183,4,verifier,verify_answer,verify_answer,0.6956,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
184,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.900221,-0.175281,0.659385,-0.608923,0.900221,-0.175281,0.659385,-0.608923,0.9501105546951294,11,0.8296926021575928,0.19553834199905396,,,,,,,,,,
184,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,-0.840343,-0.921511,0.936845,,-0.840343,-0.921511,0.936845,0.0,,,,,,,0.07982838153839111,0.7117732971906662,0.9684227108955383,,,,,
184,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.688265,-0.772087,0.00508,-1.0,-0.688265,-0.772087,0.00508,-1.0,,,,,,,,,,0.15586748719215393,0.11395630240440369,128,0.0,
184,4,verifier,verify_answer,verify_answer,0.606,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
185,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,1.0,-0.373198,0.194704,-0.320487,1.0,-0.373198,0.194704,-0.320487,1.0,9,0.597352109849453,0.33975639939308167,,,,,,,,,,
185,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,-0.907096,-0.897746,0.968692,,-0.907096,-0.897746,0.968692,0.0,,,,,,,0.046452105045318604,0.7153380423784256,0.9843460917472839,,,,,
185,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.822496,-0.930279,-0.043929,-1.0,-0.822496,-0.930279,-0.043929,-1.0,,,,,,,,,,0.08875176310539246,0.03486040234565735,128,0.0,
185,4,verifier,verify_answer,verify_answer,0.5314,1,,-0.960156,,,,-0.960156,0.0,0.0,0.0,,,,,,,,,,,,,,0.01992204785346985
186,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,1.0,-0.260537,0.12964,-0.158194,1.0,-0.260537,0.12964,-0.158194,1.0,10,0.5648197755217552,0.420902855694294,,,,,,,,,,
186,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,medium_filter,-0.07,0,generator,-1.0,-0.950633,0.657003,,-1.0,-0.950633,0.657003,0.0,,,,,,,0.0,0.7074050337076186,0.8285013437271118,,,,,
186,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.093929,-1.0,-0.625875,-0.724112,-0.093929,-1.0,-0.625875,-0.724112,,,,,,,,,,0.45303554832935333,0.0,128,0.1379440724849701,
186,4,verifier,verify_answer,verify_answer,0.7161,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
187,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,1.0,-0.109252,0.512356,-0.466443,1.0,-0.109252,0.512356,-0.466443,1.0,11,0.7561778724193573,0.26677872240543365,,,,,,,,,,
187,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,loose_filter,-0.07,0,generator,-1.0,-1.0,0.565282,,-1.0,-1.0,0.565282,0.0,,,,,,,0.0,0.7,0.7826411128044128,,,,,
187,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.849507,-0.747093,-0.344944,-1.0,-0.849507,-0.747093,-0.344944,-1.0,,,,,,,,,,0.0752464234828949,0.1264537274837494,128,0.0,
187,4,verifier,verify_answer,verify_answer,0.777,1,,-0.804195,,,,-0.804195,0.0,0.0,0.0,,,,,,,,,,,,,,0.09790253639221191
188,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,1.0,-0.117676,0.315323,0.055988,1.0,-0.117676,0.315323,0.055988,1.0,11,0.6576617062091827,0.5279938727617264,,,,,,,,,,
188,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,medium_filter,-0.07,0,generator,-1.0,-1.0,0.663899,,-1.0,-1.0,0.663899,0.0,,,,,,,0.0,0.7,0.8319494128227234,,,,,
188,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.247196,-0.833406,-0.94569,-0.998169,0.247196,-0.833406,-0.94569,-0.998169,,,,,,,,,,0.6235982328653336,0.08329704403877258,128,0.0009156763553619385,
188,4,verifier,verify_answer,verify_answer,0.721,1,,-0.762735,,,,-0.762735,0.0,0.0,0.0,,,,,,,,,,,,,,0.1186322569847107
189,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.942585,0.059563,0.388556,-0.259206,0.942585,0.059563,0.388556,-0.259206,0.9712923169136047,12,0.6942781507968903,0.37039685249328613,,,,,,,,,,
189,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,-1.0,-0.938054,0.847756,,-1.0,-0.938054,0.847756,0.0,,,,,,,0.0,0.7092918336391448,0.9238779246807098,,,,,
189,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.516473,-0.940222,0.556434,-1.0,-0.516473,-0.940222,0.556434,-1.0,,,,,,,,,,0.24176353216171265,0.029889225959777832,163,0.0,
189,4,verifier,verify_answer,verify_answer,0.6921,1,,-0.930404,,,,-0.930404,0.0,0.0,0.0,,,,,,,,,,,,,,0.03479820489883423
190,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.695433,0.053212,0.385492,0.024898,0.695433,0.053212,0.385492,0.024898,0.8477165997028351,12,0.6927459686994553,0.5124491956084967,,,,,,,,,,
190,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,-1.0,-1.0,0.371099,,-1.0,-1.0,0.371099,0.0,,,,,,,0.0,0.7,0.6855495423078537,,,,,
190,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.311313,-1.0,0.043732,-0.973983,0.311313,-1.0,0.043732,-0.973983,,,,,,,,,,0.6556565761566162,0.0,133,0.013008713722229004,
190,4,verifier,verify_answer,verify_answer,0.8092,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
191,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,1.0,0.131436,0.361266,-0.120848,1.0,0.131436,0.361266,-0.120848,1.0,13,0.6806332021951675,0.4395761266350746,,,,,,,,,,
191,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,loose_filter,-0.07,0,generator,-0.858125,-0.95229,0.580576,,-0.858125,-0.95229,0.580576,0.0,,,,,,,0.07093751430511475,0.7071565091609955,0.7902881801128387,,,,,
191,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.3053,-1.0,-0.88719,-1.0,0.3053,-1.0,-0.88719,-1.0,,,,,,,,,,0.6526501625776291,0.0,128,0.0,
191,4,verifier,verify_answer,verify_answer,0.6057,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
192,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,1.0,0.245882,0.289418,-0.140079,1.0,0.245882,0.289418,-0.140079,1.0,14,0.6447087973356247,0.42996034026145935,,,,,,,,,,
192,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,loose_filter,-0.07,0,generator,-1.0,-1.0,0.499516,,-1.0,-1.0,0.499516,0.0,,,,,,,0.0,0.7,0.749757930636406,,,,,
192,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.198091,-1.0,0.045663,-0.928103,-0.198091,-1.0,0.045663,-0.928103,,,,,,,,,,0.4009545296430588,0.0,139,0.03594854474067688,
192,4,verifier,verify_answer,verify_answer,0.7517,1,,-0.754141,,,,-0.754141,0.0,0.0,0.0,,,,,,,,,,,,,,0.12292942404747009
193,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,1.0,0.235663,0.356111,-0.370547,1.0,0.235663,0.356111,-0.370547,1.0,14,0.6780556738376617,0.31472645699977875,,,,,,,,,,
193,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,loose_filter,-0.07,0,generator,-1.0,-0.912831,0.417595,,-1.0,-0.912831,0.417595,0.0,,,,,,,0.0,0.713075366616249,0.7087976485490799,,,,,
193,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.270752,-0.819971,0.031197,-1.0,-0.270752,-0.819971,0.031197,-1.0,,,,,,,,,,0.3646240681409836,0.09001436829566956,129,0.0,
193,4,verifier,verify_answer,verify_answer,0.6249,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
194,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.880582,-0.08259,0.524355,-0.22048,0.880582,-0.08259,0.524355,-0.22048,0.94029101729393,11,0.7621775269508362,0.38975995033979416,,,,,,,,,,
194,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,loose_filter,-0.07,0,generator,-1.0,-1.0,0.423233,,-1.0,-1.0,0.423233,0.0,,,,,,,0.0,0.7,0.7116166800260544,,,,,
194,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.683598,-1.0,-0.106477,-1.0,0.683598,-1.0,-0.106477,-1.0,,,,,,,,,,0.8417990803718567,0.0,128,0.0,
194,4,verifier,verify_answer,verify_answer,0.6817,1,,-0.889651,,,,-0.889651,0.0,0.0,0.0,,,,,,,,,,,,,,0.05517446994781494
195,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,1.0,0.425153,0.420757,-0.025619,1.0,0.425153,0.420757,-0.025619,1.0,15,0.7103786766529083,0.48719065356999636,,,,,,,,,,
195,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,-0.648222,-0.915382,1.0,,-0.648222,-0.915382,1.0,0.0,,,,,,,0.17588913440704346,0.7126926511526107,1.0,,,,,
195,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.224672,-1.0,0.541746,-1.0,-0.224672,-1.0,0.541746,-1.0,,,,,,,,,,0.3876637890934944,0.0,162,0.0,
195,4,verifier,verify_answer,verify_answer,0.7822,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
196,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,1.0,0.054964,0.837859,-0.519113,1.0,0.054964,0.837859,-0.519113,1.0,12,0.9189293682575226,0.24044325947761536,,,,,,,,,,
196,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,loose_filter,-0.07,0,generator,-1.0,-1.0,0.52545,,-1.0,-1.0,0.52545,0.0,,,,,,,0.0,0.7,0.7627247869968414,,,,,
196,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.531257,-0.971559,0.202567,-0.844256,0.531257,-0.971559,0.202567,-0.844256,,,,,,,,,,0.7656285166740417,0.014220356941223145,162,0.07787185907363892,
196,4,verifier,verify_answer,verify_answer,0.7217,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
197,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,1.0,-0.098294,0.690305,-0.098145,1.0,-0.098294,0.690305,-0.098145,1.0,11,0.8451525866985321,0.45092736557126045,,,,,,,,,,
197,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,-0.884452,-0.970927,0.380348,,-0.884452,-0.970927,0.380348,0.0,,,,,,,0.057774096727371216,0.7043610036373138,0.6901741772890091,,,,,
197,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.074035,-0.834825,0.710457,-0.824009,0.074035,-0.834825,0.710457,-0.824009,,,,,,,,,,0.5370176136493683,0.08258727192878723,203,0.08799535036087036,
197,4,verifier,verify_answer,verify_answer,0.8354,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
198,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.66075,0.229594,0.656638,0.021751,0.66075,0.229594,0.656638,0.021751,0.8303748667240143,14,0.8283187747001648,0.5108754457905889,,,,,,,,,,
198,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,-0.939031,-1.0,0.394737,,-0.939031,-1.0,0.394737,0.0,,,,,,,0.03048458695411682,0.7,0.6973684877157211,,,,,
198,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.302437,-0.593753,0.445938,-0.917817,0.302437,-0.593753,0.445938,-0.917817,,,,,,,,,,0.6512183248996735,0.20312342047691345,169,0.041091710329055786,
198,4,verifier,verify_answer,verify_answer,0.8167,1,,-0.950917,,,,-0.950917,0.0,0.0,0.0,,,,,,,,,,,,,,0.024541497230529785
199,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,1.0,-0.195778,0.636574,-0.469591,1.0,-0.195778,0.636574,-0.469591,1.0,11,0.8182867765426636,0.26520465314388275,,,,,,,,,,
199,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,loose_filter,-0.07,0,generator,-1.0,-1.0,0.558387,,-1.0,-1.0,0.558387,0.0,,,,,,,0.0,0.7,0.7791936993598938,,,,,
199,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.283362,-0.836517,0.856912,-0.849483,0.283362,-0.836517,0.856912,-0.849483,,,,,,,,,,0.6416811645030975,0.08174145221710205,209,0.07525864243507385,
